pubmlst_id,resolution,reads,predicted_MLST.CC,predicted_MLST.ST,predicted_mecA,predicted_pvl,shared_hashes,MLST.CC,CC_filled,predicted_mlst_is_single,predicted_cc_is_correct,predicted_st_is_correct,predicted_mlst_is_correct
39210,1k,5000,CC5,"5,149",MRSA,PVL*,63,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39210,1k,6000,CC5,5,MRSA,PVL*,56,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39210,1k,8000,CC5,5,MRSA,PVL*,47,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39210,10k,1000,CC5,5,MRSA,PVL*,1390,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39210,10k,2000,CC5,5,MRSA,PVL*,1009,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39210,10k,3000,CC5,225,MRSA,PVL*,762,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39210,10k,4000,CC5,225,MRSA,PVL*,631,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39210,10k,5000,CC5,225,MRSA,PVL*,550,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39210,10k,6000,CC5,5,MRSA,PVL*,470,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39210,10k,7000,CC5,225,MRSA,PVL*,405,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39210,10k,8000,CC5,225,MRSA,PVL*,369,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39211,1k,1000,CC8,8,MSSA,PVL*,173,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,1k,2000,CC8,8,MSSA,PVL*,129,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,1k,3000,CC8,8,MRSA,PVL*,96,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,1k,4000,CC8,8,MRSA,PVL*,81,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,1k,5000,CC8,8,MSSA,PVL*,70,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,1k,6000,CC8,8,MSSA,PVL*,58,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,1k,7000,CC8,8,MSSA,PVL*,52,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,1k,8000,CC8,8,MSSA,PVL*,50,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,10k,1000,CC8,8,MSSA,PVL*,1470,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,10k,2000,CC8,8,MRSA,PVL+,1025,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,10k,3000,CC8,8,MRSA,PVL*,782,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,10k,4000,CC8,8,MRSA,PVL*,637,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,10k,5000,CC8,8,MRSA,PVL*,538,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,10k,6000,CC8,8,MRSA,PVL*,466,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,10k,7000,CC8,8,MRSA,PVL*,404,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39211,10k,8000,CC8,8,MRSA,PVL*,370,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39212,1k,3000,CC8,8,MRSA,PVL*,84,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39212,1k,4000,CC8,"8,239","MSSA,MRSA",PVL*,70,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39212,1k,5000,CC8,239,MRSA,PVL*,57,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,1k,6000,CC8,239,MRSA,PVL*,52,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,1k,7000,CC8,239,MRSA,PVL*,49,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,1k,8000,CC8,239,MRSA,PVL*,46,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,1k,1000,CC8,241,MRSA,PVL*,161,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,1k,2000,CC8,239,MRSA,PVL*,112,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,10k,1000,CC8,239,MRSA,PVL*,1433,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,10k,2000,CC8,239,MRSA,PVL*,1027,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,10k,3000,CC8,239,MRSA,PVL*,773,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,10k,4000,CC8,239,MRSA,PVL*,631,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,10k,5000,CC8,239,MRSA,PVL*,531,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,10k,6000,CC8,239,MRSA,PVL*,467,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,10k,7000,CC8,239,MRSA,PVL*,413,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39212,10k,8000,CC8,239,MRSA,PVL*,377,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39213,1k,1000,CC398,398,MRSA,PVL-,154,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,1k,2000,CC398,398,MRSA,PVL-,113,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,1k,3000,CC398,398,MRSA,PVL-,83,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,1k,4000,CC398,398,MRSA,PVL-,67,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,1k,5000,CC398,398,MRSA,PVL-,59,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,1k,6000,CC398,398,MRSA,PVL-,52,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,1k,7000,CC398,398,MRSA,PVL-,50,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,1k,8000,CC398,398,MRSA,PVL-,48,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,10k,1000,CC398,398,MRSA,PVL-,1396,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,10k,2000,CC398,398,MRSA,PVL-,1002,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,10k,3000,CC398,398,MRSA,PVL-,747,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,10k,4000,CC398,398,MRSA,PVL-,613,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,10k,5000,CC398,398,MRSA,PVL-,525,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,10k,6000,CC398,398,MRSA,PVL-,456,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,10k,7000,CC398,398,MRSA,PVL-,406,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39213,10k,8000,CC398,398,MRSA,PVL-,376,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39214,1k,1000,CC8,8,MRSA,PVL+,151,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,1k,2000,CC8,8,"MSSA,MRSA",PVL*,112,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,1k,3000,CC8,8,MRSA,PVL*,91,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,1k,4000,CC8,8,MSSA,PVL*,75,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,1k,5000,CC8,8,MSSA,PVL*,69,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,1k,6000,CC8,"8,239","MSSA,MRSA",PVL*,56,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,1k,7000,CC8,8,MSSA,PVL*,52,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,1k,8000,CC8,8,MSSA,PVL*,50,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,10k,1000,CC8,8,MRSA,PVL+,1500,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,10k,2000,CC8,8,MRSA,PVL+,1083,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,10k,3000,CC8,8,MRSA,PVL+,822,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,10k,4000,CC8,8,MRSA,PVL+,658,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,10k,5000,CC8,8,MRSA,PVL+,559,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,10k,6000,CC8,8,MRSA,PVL+,483,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,10k,7000,CC8,8,MRSA,PVL+,418,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39214,10k,8000,CC8,8,MRSA,PVL+,385,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39215,1k,1000,CC30,36,MRSA,PVL-,158,CC30,CC30,TRUE,TRUE,FALSE,TRUE
39215,1k,2000,CC30,30,MRSA,PVL+,107,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,1k,3000,CC30,30,MSSA,PVL-,79,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,1k,4000,CC30,30,MSSA,PVL-,67,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,1k,5000,CC30,"30,36","MSSA,MRSA",PVL-,58,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,1k,6000,CC30,30,MSSA,PVL-,47,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,1k,7000,CC30,30,MSSA,PVL-,46,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,1k,8000,CC30,30,MSSA,PVL-,39,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,10k,1000,CC30,30,MRSA,PVL+,1442,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,10k,2000,CC30,30,MRSA,PVL+,1039,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,10k,3000,CC30,30,MRSA,PVL+,790,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,10k,4000,CC30,30,MRSA,PVL+,635,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,10k,5000,CC30,36,MRSA,PVL-,543,CC30,CC30,TRUE,TRUE,FALSE,TRUE
39215,10k,6000,CC30,"30,36","MRSA,MSSA","PVL+,PVL-",470,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,10k,7000,CC30,30,MRSA,PVL+,414,CC30,CC30,TRUE,TRUE,TRUE,TRUE
39215,10k,8000,CC30,36,MRSA,PVL-,380,CC30,CC30,TRUE,TRUE,FALSE,TRUE
39216,1k,1000,CC8,8,MRSA,PVL+,156,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,1k,2000,CC8,8,MSSA,PVL*,123,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,1k,3000,CC8,8,MSSA,PVL*,94,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,1k,4000,CC8,8,MSSA,PVL*,82,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,1k,5000,CC8,8,MSSA,PVL*,70,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,1k,6000,CC8,8,MSSA,PVL*,59,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,1k,7000,CC8,8,MSSA,PVL*,52,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,1k,8000,CC8,8,MSSA,PVL*,49,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,10k,1000,CC8,8,MRSA,PVL+,1442,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,10k,2000,CC8,8,MRSA,PVL+,1032,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,10k,3000,CC8,8,MRSA,"PVL*,PVL+",779,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,10k,4000,CC8,8,MRSA,PVL+,621,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,10k,5000,CC8,8,MRSA,PVL+,527,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,10k,6000,CC8,8,MRSA,PVL+,459,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,10k,7000,CC8,8,MSSA,PVL*,403,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39216,10k,8000,CC8,8,MSSA,PVL*,369,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,1k,1000,CC8,8,MSSA,PVL*,164,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,1k,2000,CC8,8,MSSA,PVL*,118,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,1k,3000,CC8,8,MRSA,PVL*,93,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,1k,4000,CC8,8,MSSA,PVL*,80,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,1k,5000,CC8,8,MSSA,PVL*,65,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,1k,6000,CC8,8,MSSA,PVL*,56,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,1k,7000,CC8,8,MSSA,PVL*,51,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,1k,8000,CC8,8,MSSA,PVL*,49,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,10k,1000,CC8,8,MRSA,PVL+,1482,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,10k,2000,CC8,8,MRSA,PVL+,1080,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,10k,3000,CC8,8,MRSA,PVL+,815,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,10k,4000,CC8,8,MRSA,PVL+,656,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,10k,5000,CC8,8,MRSA,PVL+,560,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,10k,6000,CC8,8,MRSA,PVL+,484,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,10k,7000,CC8,8,MRSA,PVL+,419,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39217,10k,8000,CC8,8,MRSA,PVL+,382,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,1k,1000,CC8,8,MRSA,"PVL+,PVL*",159,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,1k,2000,CC8,8,MSSA,PVL*,120,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,1k,3000,CC8,8,"MRSA,MSSA",PVL*,91,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,1k,4000,CC8,8,MSSA,PVL*,78,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,1k,5000,CC8,8,"MRSA,MSSA",PVL*,64,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,1k,6000,CC8,8,MSSA,PVL*,54,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,1k,7000,CC8,8,MSSA,PVL*,51,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,1k,8000,CC8,8,MSSA,PVL*,48,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,10k,1000,CC8,8,MRSA,PVL+,1450,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,10k,2000,CC8,8,MRSA,PVL+,1047,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,10k,3000,CC8,8,MRSA,PVL*,786,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,10k,4000,CC8,8,MRSA,PVL*,629,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,10k,5000,CC8,8,MRSA,PVL+,530,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,10k,6000,CC8,8,MRSA,PVL+,459,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,10k,7000,CC8,8,MRSA,PVL+,402,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39218,10k,8000,CC8,8,MRSA,PVL+,368,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39219,1k,2000,CC8,"8,239","MSSA,MRSA",PVL*,106,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39219,1k,3000,CC8,239,MRSA,PVL*,86,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,1k,4000,CC8,239,MRSA,PVL*,75,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,1k,5000,CC8,8,MSSA,PVL*,65,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39219,1k,6000,CC8,239,MRSA,PVL*,57,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,1k,7000,CC8,239,MRSA,PVL*,51,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,1k,8000,CC8,239,MRSA,PVL*,50,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,1k,1000,CC8,239,MRSA,PVL*,148,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,10k,1000,CC8,239,MRSA,PVL-,1438,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,10k,2000,CC8,239,MRSA,PVL*,1021,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,10k,3000,CC8,239,MRSA,PVL*,779,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,10k,4000,CC8,239,MRSA,PVL*,622,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,10k,5000,CC8,239,MRSA,PVL*,531,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,10k,6000,CC8,239,MRSA,PVL*,464,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,10k,7000,CC8,239,MRSA,PVL*,410,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39219,10k,8000,CC8,239,MRSA,PVL*,374,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39220,1k,1000,CC398,398,MRSA,PVL-,160,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,1k,2000,CC398,398,MRSA,PVL-,110,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,1k,3000,CC398,398,MRSA,PVL-,80,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,1k,4000,CC398,398,MRSA,PVL-,69,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,1k,5000,CC398,398,MRSA,PVL-,61,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,1k,6000,CC398,398,MRSA,PVL-,54,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,1k,7000,CC398,398,MRSA,PVL-,49,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,1k,8000,CC398,398,MRSA,PVL-,47,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,10k,1000,CC398,398,MRSA,PVL-,1424,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,10k,2000,CC398,398,MRSA,PVL-,994,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,10k,3000,CC398,398,MRSA,PVL-,750,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,10k,4000,CC398,398,MRSA,PVL-,611,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,10k,5000,CC398,398,MRSA,PVL-,527,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,10k,6000,CC398,398,MRSA,PVL-,456,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,10k,7000,CC398,398,MRSA,PVL-,401,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39220,10k,8000,CC398,398,MRSA,PVL-,370,"",CC398/CC5561,TRUE,TRUE,TRUE,TRUE
39349,1k,1000,CC5,"5,225",MRSA,PVL*,161,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39349,1k,2000,CC5,105,MRSA,PVL*,114,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,1k,3000,CC5,5,MRSA,PVL*,86,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39349,1k,4000,CC5,5,MRSA,PVL*,79,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39349,1k,5000,CC5,149,MRSA,PVL*,67,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,1k,6000,CC5,"5,149",MRSA,PVL*,59,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39349,1k,7000,CC5,149,MRSA,PVL*,52,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,1k,8000,CC5,149,MRSA,PVL*,49,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,10k,1000,CC5,225,MRSA,PVL*,1417,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,10k,2000,CC5,225,MRSA,PVL*,1036,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,10k,3000,CC5,225,MRSA,PVL*,792,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,10k,4000,CC5,225,MRSA,PVL*,652,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,10k,5000,CC5,225,MRSA,PVL*,567,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,10k,6000,CC5,5,MRSA,PVL*,478,CC5,CC5,TRUE,TRUE,TRUE,TRUE
39349,10k,7000,CC5,225,MRSA,PVL*,419,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39349,10k,8000,CC5,225,MRSA,PVL*,385,CC5,CC5,TRUE,TRUE,FALSE,TRUE
39649,1k,1000,CC8,609,MRSA,PVL*,149,CC8,CC8,TRUE,TRUE,FALSE,TRUE
39649,1k,2000,CC8,8,MSSA,PVL*,112,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,1k,3000,CC8,8,MRSA,PVL*,87,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,1k,4000,CC8,8,MSSA,PVL*,75,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,1k,5000,CC8,8,MSSA,PVL*,65,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,1k,6000,CC8,8,MSSA,PVL*,55,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,1k,7000,CC8,8,MSSA,PVL*,51,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,1k,8000,CC8,8,MSSA,PVL*,49,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,10k,1000,CC8,8,MRSA,PVL+,1422,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,10k,2000,CC8,8,MRSA,PVL*,1039,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,10k,3000,CC8,8,MRSA,PVL*,801,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,10k,4000,CC8,8,MRSA,PVL*,640,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,10k,5000,CC8,8,MRSA,PVL+,547,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,10k,6000,CC8,8,MRSA,PVL+,480,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,10k,7000,CC8,8,MRSA,PVL*,420,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39649,10k,8000,CC8,8,MRSA,PVL+,384,CC8,CC8,TRUE,TRUE,TRUE,TRUE
39651,1k,7000,CC59,59,MSSA,PVL-,42,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,1k,8000,CC22,22,MRSA,PVL-,39,"",CC59,TRUE,FALSE,FALSE,FALSE
39651,1k,6000,CC59,59,MSSA,PVL-,47,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,1k,1000,CC59,59,MSSA,PVL-,161,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,1k,2000,CC59,59,"MRSA,MSSA",PVL-,105,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,1k,3000,CC87,87,MSSA,PVL-,81,"",CC59,TRUE,FALSE,FALSE,FALSE
39651,1k,4000,CC59,59,MSSA,PVL-,69,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,1k,5000,CC59,59,MSSA,PVL-,57,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,10k,1000,CC59,59,MRSA,PVL+,1360,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,10k,2000,CC59,59,MRSA,PVL-,993,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,10k,3000,CC59,59,MRSA,PVL-,756,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,10k,4000,CC59,59,MRSA,PVL+,621,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,10k,5000,CC59,59,MRSA,PVL+,536,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,10k,6000,CC59,59,MRSA,PVL+,467,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,10k,7000,CC59,59,MRSA,PVL+,414,"",CC59,TRUE,TRUE,TRUE,TRUE
39651,10k,8000,CC59,59,MRSA,PVL+,378,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,1k,7000,CC59,59,MSSA,PVL-,42,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,1k,8000,"CC5,CC59,CC398","5,59,398","MRSA,MSSA","PVL+,PVL-",37,"",CC59,FALSE,TRUE,TRUE,TRUE
39652,1k,6000,CC59,59,MSSA,PVL-,47,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,1k,1000,CC59,59,MSSA,PVL-,154,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,1k,2000,CC59,59,"MRSA,MSSA",PVL-,104,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,1k,4000,CC87,87,MSSA,PVL-,69,"",CC59,TRUE,FALSE,FALSE,FALSE
39652,1k,5000,CC59,59,MSSA,PVL-,57,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,10k,1000,CC59,59,MRSA,PVL+,1442,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,10k,2000,CC59,59,MRSA,PVL+,1007,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,10k,3000,"CC59,CC338,CC375","59,338,375","MSSA,MRSA","PVL-,PVL+",757,"",CC59,FALSE,TRUE,TRUE,TRUE
39652,10k,4000,CC59,59,MRSA,PVL+,628,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,10k,5000,CC59,59,MRSA,PVL+,535,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,10k,6000,CC59,59,MRSA,PVL+,467,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,10k,7000,CC59,59,MRSA,PVL+,417,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,10k,8000,CC59,59,MRSA,PVL+,380,"",CC59,TRUE,TRUE,TRUE,TRUE
39652,1k,3000,CC87,87,MSSA,PVL-,81,"",CC59,TRUE,FALSE,FALSE,FALSE
39653,1k,5000,"CC5,CC59","5,59","MRSA,MSSA","PVL*,PVL-",54,"",CC59,FALSE,TRUE,TRUE,TRUE
39653,1k,6000,CC5,"5,149",MRSA,PVL*,46,"",CC59,TRUE,FALSE,FALSE,FALSE
39653,1k,7000,CC5,5,MRSA,PVL*,43,"",CC59,TRUE,FALSE,FALSE,FALSE
39653,1k,8000,CC5,5,MRSA,PVL*,39,"",CC59,TRUE,FALSE,FALSE,FALSE
39653,1k,1000,"CC59,CC121","59,121",MSSA,"PVL-,PVL+",140,"",CC59,FALSE,TRUE,TRUE,TRUE
39653,1k,2000,CC59,59,MSSA,PVL-,99,"",CC59,TRUE,TRUE,TRUE,TRUE
39653,1k,3000,CC87,87,MSSA,PVL-,77,"",CC59,TRUE,FALSE,FALSE,FALSE
39653,1k,4000,CC87,87,MSSA,PVL-,66,"",CC59,TRUE,FALSE,FALSE,FALSE
39653,10k,1000,CC59,59,"MRSA,MSSA",PVL-,1238,"",CC59,TRUE,TRUE,TRUE,TRUE
39653,10k,2000,CC59,59,MRSA,PVL+,903,"",CC59,TRUE,TRUE,TRUE,TRUE
39653,10k,3000,CC59,59,MSSA,PVL-,698,"",CC59,TRUE,TRUE,TRUE,TRUE
39653,10k,4000,CC59,59,MSSA,PVL-,561,"",CC59,TRUE,TRUE,TRUE,TRUE
39653,10k,5000,CC59,59,"MRSA,MSSA",PVL-,484,"",CC59,TRUE,TRUE,TRUE,TRUE
