barcode_id,snps_type,snps_used,max_reads_used,call_type,fin_score,proportion_matched,proportion_scheme_found,estimated_coverage,predicted_MLST.CC,reads_w_result,Isolate.name,ST/CC,MRSA,PVL,Linked,Linked Isolate,CC,predicted_mlst_is_single,predicted_mlst_is_correct
41,random_400,200,2000,fast,0.748125,0.855,0.875,4.97924535714286,CC8,171,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,200,3000,fast,0.837125,0.905,0.925,7.55655142857143,CC8,181,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,200,4000,fast,0.8648,0.92,0.94,9.70418142857143,CC8,184,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,200,5000,fast,0.864675,0.915,0.945,11.9572178571429,CC8,183,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,200,6000,fast,0.888,0.925,0.96,14.2965203571429,CC8,185,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,200,7000,fast,0.888,0.925,0.96,16.4289957142857,CC8,185,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,200,8000,fast,0.883375,0.925,0.955,18.669565,CC8,185,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,23,1000,fast,0.482041587901701,0.652173913043478,0.739130434782609,2.37813357142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC10,CC361/CC15","15,15,15,15,15,15,15,15",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,23,2000,fast,0.546313799621929,0.739130434782609,0.739130434782609,4.97924535714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,23,3000,fast,0.833648393194708,0.91304347826087,0.91304347826087,7.55655142857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","21,21,21,21,21,21,21",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,23,4000,fast,0.914933837429112,0.956521739130435,0.956521739130435,9.70418142857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","22,22,22,22,22,22,22",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,23,5000,fast,0.914933837429112,0.956521739130435,0.956521739130435,11.9572178571429,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","22,22,22,22,22,22,22",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,23,6000,fast,0.914933837429112,0.956521739130435,0.956521739130435,14.2965203571429,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","22,22,22,22,22,22,22",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,23,7000,fast,0.914933837429112,0.956521739130435,0.956521739130435,16.4289957142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","22,22,22,22,22,22,22",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,23,8000,fast,0.914933837429112,0.956521739130435,0.956521739130435,18.669565,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","22,22,22,22,22,22,22",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,27,1000,fast,0.493827160493828,0.666666666666667,0.740740740740741,2.37813357142857,"CC8,CC1,CC78,CC97,CC10,CC361/CC15","18,18,18,18,18,18",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,27,2000,fast,0.604938271604939,0.777777777777778,0.777777777777778,4.97924535714286,"CC8,CC1,CC78,CC97,CC361/CC15","21,21,21,21,21",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,27,3000,fast,0.857338820301784,0.925925925925926,0.925925925925926,7.55655142857143,"CC8,CC1,CC78,CC97,CC361/CC15","25,25,25,25,25",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,27,4000,fast,0.927297668038409,0.962962962962963,0.962962962962963,9.70418142857143,"CC8,CC1,CC78,CC97,CC361/CC15","26,26,26,26,26",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,27,5000,fast,0.927297668038409,0.962962962962963,0.962962962962963,11.9572178571429,"CC8,CC1,CC78,CC97,CC361/CC15","26,26,26,26,26",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,27,6000,fast,0.927297668038409,0.962962962962963,0.962962962962963,14.2965203571429,"CC8,CC1,CC78,CC97,CC361/CC15","26,26,26,26,26",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,27,7000,fast,0.927297668038409,0.962962962962963,0.962962962962963,16.4289957142857,"CC8,CC1,CC78,CC97,CC361/CC15","26,26,26,26,26",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,27,8000,fast,0.927297668038409,0.962962962962963,0.962962962962963,18.669565,"CC8,CC1,CC78,CC97,CC361/CC15","26,26,26,26,26",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,300,1000,fast,0.491866666666667,0.68,0.723333333333333,2.37813357142857,CC8,204,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,300,2000,fast,0.780177777777777,0.873333333333333,0.893333333333333,4.97924535714286,CC8,262,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,300,3000,fast,0.837088888888889,0.903333333333333,0.926666666666667,7.55655142857143,CC8,271,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,300,4000,fast,0.883422222222222,0.926666666666667,0.953333333333333,9.70418142857143,CC8,278,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,300,5000,fast,0.883322222222222,0.923333333333333,0.956666666666667,11.9572178571429,CC8,277,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,300,6000,fast,0.905333333333333,0.933333333333333,0.97,14.2965203571429,CC8,280,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,300,7000,fast,0.905333333333333,0.933333333333333,0.97,16.4289957142857,CC8,280,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,300,8000,fast,0.905333333333333,0.933333333333333,0.97,18.669565,CC8,280,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,400,1000,fast,0.4913,0.68,0.7225,2.37813357142857,CC8,272,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,400,2000,fast,0.7853625,0.8775,0.895,4.97924535714286,CC8,351,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,400,3000,fast,0.8648,0.92,0.94,7.55655142857143,CC8,368,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,400,4000,fast,0.9,0.9375,0.96,9.70418142857143,CC8,375,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,400,5000,fast,0.902275,0.935,0.965,11.9572178571429,CC8,374,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,400,6000,fast,0.9189375,0.9425,0.975,14.2965203571429,CC8,377,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,400,7000,fast,0.9189375,0.9425,0.975,16.4289957142857,CC8,377,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,400,8000,fast,0.9189375,0.9425,0.975,18.669565,CC8,377,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,7,1000,fast,0.122448979591837,0.285714285714286,0.428571428571429,2.37813357142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC10,CC361/CC15,CC96,CC101","2,2,2,2,2,2,2,2,2,2",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,7,2000,fast,0.183673469387755,0.428571428571429,0.428571428571429,4.97924535714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","3,3,3,3,3,3,3,3,3",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,7,3000,fast,1,1,1,7.55655142857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,7,4000,fast,1,1,1,9.70418142857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,7,5000,fast,1,1,1,11.9572178571429,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,7,6000,fast,1,1,1,14.2965203571429,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,7,7000,fast,1,1,1,16.4289957142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,7,8000,fast,1,1,1,18.669565,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,non_random_200,7,1000,fast,0.510204081632653,0.714285714285714,0.714285714285714,2.37813357142857,"CC789,CC7","5,5",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,FALSE
41,non_random_200,7,2000,fast,0.73469387755102,0.857142857142857,0.857142857142857,4.97924535714286,"CC789,CC7","6,6",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,FALSE
41,non_random_200,7,3000,fast,0.73469387755102,0.857142857142857,0.857142857142857,7.55655142857143,CC8,6,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,7,4000,fast,0.73469387755102,0.857142857142857,0.857142857142857,9.70418142857143,CC8,6,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,7,5000,fast,1,1,1,11.9572178571429,CC8,7,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,7,6000,fast,1,1,1,14.2965203571429,CC8,7,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,7,7000,fast,1,1,1,16.4289957142857,CC8,7,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,7,8000,fast,1,1,1,18.669565,CC8,7,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,300,1000,fast,0.475822222222222,0.673333333333333,0.706666666666667,2.37813357142857,CC8,202,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,300,2000,fast,0.788666666666667,0.866666666666667,0.91,4.97924535714286,CC8,260,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,300,3000,fast,0.846122222222222,0.903333333333333,0.936666666666667,7.55655142857143,CC8,271,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,300,4000,fast,0.880244444444444,0.923333333333333,0.953333333333333,9.70418142857143,CC8,277,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,300,5000,fast,0.899111111111111,0.933333333333333,0.963333333333333,11.9572178571429,CC8,280,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,300,6000,fast,0.8992,0.936666666666667,0.96,14.2965203571429,CC8,281,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,300,7000,fast,0.905444444444445,0.936666666666667,0.966666666666667,16.4289957142857,CC8,281,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,300,8000,fast,0.902222222222222,0.933333333333333,0.966666666666667,18.669565,CC8,280,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,13,1000,fast,0.331360946745562,0.538461538461538,0.615384615384615,2.37813357142857,CC8,7,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,13,2000,fast,0.781065088757396,0.846153846153846,0.923076923076923,4.97924535714286,CC8,11,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,13,3000,fast,0.85207100591716,0.923076923076923,0.923076923076923,7.55655142857143,CC8,12,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,13,4000,fast,0.85207100591716,0.923076923076923,0.923076923076923,9.70418142857143,CC8,12,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,13,5000,fast,1,1,1,11.9572178571429,CC8,13,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,13,6000,fast,1,1,1,14.2965203571429,CC8,13,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,13,7000,fast,1,1,1,16.4289957142857,CC8,13,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,13,8000,fast,1,1,1,18.669565,CC8,13,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,385,1000,fast,0.462938100860179,0.667532467532468,0.693506493506494,2.37813357142857,CC8,257,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,385,2000,fast,0.798023275425873,0.875324675324675,0.911688311688312,4.97924535714286,CC8,337,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,385,3000,fast,0.852420306965762,0.909090909090909,0.937662337662338,7.55655142857143,CC8,350,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,385,4000,fast,0.879041996964076,0.924675324675325,0.950649350649351,9.70418142857143,CC8,356,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,385,5000,fast,0.898633833698769,0.935064935064935,0.961038961038961,11.9572178571429,CC8,360,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,385,6000,fast,0.898694552201046,0.937662337662338,0.958441558441558,14.2965203571429,CC8,361,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,385,7000,fast,0.903565525383708,0.937662337662338,0.963636363636364,16.4289957142857,CC8,361,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,385,8000,fast,0.901062573789847,0.935064935064935,0.963636363636364,18.669565,CC8,360,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,18,1000,fast,0.305555555555556,0.5,0.611111111111111,2.37813357142857,"CC8,CC1","9,9",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,non_random_200,18,2000,fast,0.691358024691358,0.777777777777778,0.888888888888889,4.97924535714286,CC8,14,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,18,3000,fast,0.790123456790124,0.888888888888889,0.888888888888889,7.55655142857143,CC8,16,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,18,4000,fast,0.891975308641974,0.944444444444444,0.944444444444444,9.70418142857143,CC8,17,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,18,5000,fast,1,1,1,11.9572178571429,CC8,18,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,18,6000,fast,1,1,1,14.2965203571429,CC8,18,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,18,7000,fast,1,1,1,16.4289957142857,CC8,18,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,18,8000,fast,1,1,1,18.669565,CC8,18,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,99,1000,fast,0.398326701357005,0.616161616161616,0.646464646464647,2.37813357142857,CC8,61,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,99,2000,fast,0.745230078563412,0.838383838383838,0.888888888888889,4.97924535714286,CC8,83,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,99,3000,fast,0.81705948372615,0.888888888888889,0.919191919191919,7.55655142857143,CC8,88,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,99,4000,fast,0.835424956637078,0.898989898989899,0.929292929292929,9.70418142857143,CC8,89,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,99,5000,fast,0.882052851749822,0.919191919191919,0.95959595959596,11.9572178571429,CC8,91,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,99,6000,fast,0.872768084889297,0.919191919191919,0.94949494949495,14.2965203571429,CC8,91,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,99,7000,fast,0.891745740230589,0.929292929292929,0.95959595959596,16.4289957142857,CC8,92,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,99,8000,fast,0.882052851749822,0.919191919191919,0.95959595959596,18.669565,CC8,91,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,23,1000,fast,0.270321361058601,0.478260869565217,0.565217391304348,2.37813357142857,CC8,11,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,23,2000,fast,0.680529300567108,0.782608695652174,0.869565217391304,4.97924535714286,CC8,18,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,23,3000,fast,0.833648393194708,0.91304347826087,0.91304347826087,7.55655142857143,CC8,21,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,23,4000,fast,0.914933837429112,0.956521739130435,0.956521739130435,9.70418142857143,CC8,22,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,23,5000,fast,1,1,1,11.9572178571429,CC8,23,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,23,6000,fast,1,1,1,14.2965203571429,CC8,23,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,23,7000,fast,1,1,1,16.4289957142857,CC8,23,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,23,8000,fast,1,1,1,18.669565,CC8,23,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,27,1000,fast,0.307270233196159,0.518518518518518,0.592592592592593,2.37813357142857,CC8,14,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,27,2000,fast,0.724279835390947,0.814814814814815,0.888888888888889,4.97924535714286,CC8,22,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,27,3000,fast,0.857338820301784,0.925925925925926,0.925925925925926,7.55655142857143,CC8,25,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,27,4000,fast,0.927297668038409,0.962962962962963,0.962962962962963,9.70418142857143,CC8,26,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,27,5000,fast,1,1,1,11.9572178571429,CC8,27,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,27,6000,fast,1,1,1,14.2965203571429,CC8,27,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,27,7000,fast,1,1,1,16.4289957142857,CC8,27,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,27,8000,fast,1,1,1,18.669565,CC8,27,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,199,1000,fast,0.416807656372314,0.633165829145729,0.658291457286432,2.37813357142857,CC8,126,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,199,2000,fast,0.786343779197496,0.869346733668342,0.904522613065327,4.97924535714286,CC8,173,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,199,3000,fast,0.822554985985202,0.894472361809045,0.919597989949749,7.55655142857143,CC8,178,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,199,4000,fast,0.859422741849954,0.914572864321608,0.939698492462312,9.70418142857143,CC8,182,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,199,5000,fast,0.882805989747734,0.924623115577889,0.954773869346734,11.9572178571429,CC8,184,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,199,6000,fast,0.882932249185626,0.92964824120603,0.949748743718593,14.2965203571429,CC8,185,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,199,7000,fast,0.897098558117219,0.934673366834171,0.959798994974874,16.4289957142857,CC8,186,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,non_random_200,199,8000,fast,0.882805989747734,0.924623115577889,0.954773869346734,18.669565,CC8,184,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,100,1000,hac,0.497,0.7,0.71,2.33514035714286,CC8,70,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,100,2000,hac,0.8372,0.91,0.92,5.00788285714286,CC8,91,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,100,3000,hac,0.8648,0.92,0.94,7.57908821428571,CC8,92,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,100,4000,hac,0.8648,0.92,0.94,9.75519392857143,CC8,92,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,100,5000,hac,0.8463,0.91,0.93,11.9493982142857,CC8,91,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,100,6000,hac,0.8463,0.91,0.93,14.2496592857143,CC8,91,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,100,7000,hac,0.8554,0.91,0.94,16.4612028571429,CC8,91,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,100,8000,hac,0.837,0.9,0.93,18.6570982142857,CC8,90,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
41,random_400,13,1000,hac,0.591715976331361,0.769230769230769,0.769230769230769,2.33514035714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","10,10,10,10,10,10,10",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,13,2000,hac,1,1,1,5.00788285714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,13,3000,hac,1,1,1,7.57908821428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,13,4000,hac,1,1,1,9.75519392857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,13,5000,hac,1,1,1,11.9493982142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,13,6000,hac,1,1,1,14.2496592857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,13,7000,hac,1,1,1,16.4612028571429,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,13,8000,hac,1,1,1,18.6570982142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,18,1000,hac,0.521604938271605,0.722222222222222,0.722222222222222,2.33514035714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,18,2000,hac,0.891975308641974,0.944444444444444,0.944444444444444,5.00788285714286,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,18,3000,hac,0.891975308641974,0.944444444444444,0.944444444444444,7.57908821428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,18,4000,hac,0.891975308641974,0.944444444444444,0.944444444444444,9.75519392857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,18,5000,hac,0.891975308641974,0.944444444444444,0.944444444444444,11.9493982142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,18,6000,hac,0.891975308641974,0.944444444444444,0.944444444444444,14.2496592857143,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,18,7000,hac,0.891975308641974,0.944444444444444,0.944444444444444,16.4612028571429,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,18,8000,hac,0.891975308641974,0.944444444444444,0.944444444444444,18.6570982142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1090-2-1-1,239/8,+,-,N,"",CC8,FALSE,TRUE
41,random_400,200,1000,hac,0.51465,0.705,0.73,2.33514035714286,CC8,141,STR1090-2-1-1,239/8,+,-,N,"",CC8,TRUE,TRUE
